COD_VIA;VIA_SQC;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;FECHA_DE_ALTA;FECHA_DE_BAJA;VIA_ESTADO
00455600;1;CALLE;DE;MAGDALENA ODIAGA;MAGDALENA ODIAGA;31/12/1985;01/01/1986;H
00455700;1;CALLE;DE;MAGIN CALVO;MAGÍN CALVO;01/01/1932;;V
00455800;1;CALLE;DE LA;MAGNESIA;MAGNESIA;29/09/1954;;V
00455800;2;CALLE;DEL;JARAMA;JARAMA;28/09/1954;29/09/1954;V
00455900;1;CALLE;DE LAS;MAGNOLIAS;MAGNOLIAS;20/02/1948;;V
00455900;2;CALLE;DE;ESPAÑA;ESPAÑA;19/02/1948;20/02/1948;V
00456000;1;CALLE;DE;MAIQUEZ;MAIQUEZ;21/07/1880;;V
00456250;1;CALLE;DEL;MAJAHUAL;MAJAHUAL;01/01/1975;01/01/1991;H
00456400;1;CALLE;DE;MALAGA;MÁLAGA;02/03/1887;;V
00456400;2;CALLE;;NUEVA (PARTICULAR);NUEVA (PARTICULAR);01/01/1887;02/03/1887;V
00456500;1;CALLE;DEL;MALAGOSTO;MALAGOSTO;10/02/1945;;V
00456501;1;CALLE;DE LA;MALAQUITA;MALAQUITA;30/11/1988;;V
00456600;1;CALLE;DE;MALARA;MALARA;14/11/1956;01/02/1990;H
00456650;1;CALLE;DE LAS;MALAS GANAS;MALAS GANAS;31/12/1985;01/01/1986;H
00456700;1;CALLE;DE;MALCAMPO;MALCAMPO;02/03/1887;;V
00456700;2;CALLE;DE LOS;OLIVARES;OLIVARES;01/01/1887;02/03/1887;V
00456800;1;CALLE;DE LAS;MALDONADAS;MALDONADAS;11/01/1835;;V
00456900;1;CALLE;DE;MALDONADO;MALDONADO;28/04/1871;;V
00457000;1;PLAZA;DE LA;MALICIOSA;MALICIOSA;08/07/1953;;V
00457100;1;CALLE;DE;MALLORCA;MALLORCA;11/11/1902;;V
00457300;1;CALLE;DE LA;MALVA;MALVA;20/02/1948;01/01/2007;H
00457300;2;CALLE;DE;SAN SEBASTIAN;SAN SEBASTIÁN;19/02/1948;20/02/1948;H
00457400;1;CALLE;DE;MAMERTO LOPEZ;MAMERTO LÓPEZ;02/07/1954;;V
00457500;1;CALLE;DE;MAMOLAR;MAMOLAR;19/12/1956;;V
00457600;1;CALLE;DE LA;MAMPOSTERIA;MAMPOSTERÍA;09/03/1962;;V
00457700;1;CALLE;DE;MANACOR;MANACOR;12/11/1959;15/05/1991;H
00457800;1;CALLE;DEL;MANANTIAL;MANANTIAL;14/07/1950;;V
00457800;2;CALLE;;Nº 11 ( COLONIA MANZANARES );Nº 11 ( COLONIA MANZANARES );01/01/1950;14/07/1950;V
00457900;1;CALLE;DEL;MANATI;MANATÍ;01/01/1964;;V
00458000;1;CALLE;DE LOS;MANCEBOS;MANCEBOS;11/01/1835;;V
00458000;2;CALLE;DE LOS;DOS MANCEBOS;DOS MANCEBOS;01/01/1835;11/01/1835;V
00458200;1;CALLE;DE LA;MANCHA;MANCHA;01/01/1986;;V
00458300;1;CALLE;DE LOS;MANCHEGOS;MANCHEGOS;14/11/1947;;V
00458400;1;CALLE;DEL;MANCO DE LEPANTO;MANCO DE LEPANTO;22/07/1949;;V
00458500;1;CALLE;DE LA;MANDARINA;MANDARINA;14/07/1950;;V
00458600;3;CALLE;DEL;MANGANESO;MANGANESO;29/09/1954;;V
00458700;1;PASAJE;DE;MANGIRON;MANGIRÓN;01/09/1945;;V
00458750;1;CALLE;DEL;MANICOMIO;MANICÓMIO;31/12/1985;01/01/1986;H
00458800;1;CALLE;DE;MANIPA;MANIPA;14/07/1950;;V
00458800;2;CALLE;DE;MENESES;MENESES;13/07/1950;14/07/1950;V
00458900;1;CALLE;DE;MANISES;MANISES;27/01/1954;;V
00459000;1;CALLE;DE;MANIZALES;MANIZALES;01/02/1964;;V
00459100;1;CALLE;DE;MANOLA Y ROSARIO;MANOLA Y ROSARIO;01/01/1965;;V
00459100;2;TRAVESIA;DE;MANOLITA Y ROSARIO GOMEZ ACEBO;MANOLITA Y ROSARIO GÓMEZ ACEBO;02/07/1954;01/01/1965;V
00459300;1;CALLE;DE;MANOLETE;MANOLETE;01/01/1963;01/09/1981;H
00459400;1;PLAZA;DE;MANOLETE;MANOLETE;02/10/1963;;V
00459500;1;CALLE;DE;MANOTERAS;MANOTERAS;01/01/1970;01/01/1999;H
00459550;1;AVENIDA;DE;MANOTERAS;MANOTERAS;01/01/1971;;V
00459550;2;CALLE;DE LA;PENETRACION;PENETRACIÓN;31/12/1970;01/01/1971;V
00459600;1;CAMINO;DE;MANOTERAS;MANOTERAS;01/01/1982;01/01/2008;H
00459700;1;CALLE;DE;MANRESA;MANRESA;04/08/1961;;V
00459800;1;CALLE;DE;MANSILLA;MANSILLA;19/12/1956;;V
00459900;1;CALLE;DE;MANTUANO;MANTUANO;02/03/1887;;V
00459900;2;CALLE;DE;SAN JOSE;SAN JOSÉ;01/01/1887;02/03/1887;V
00460000;1;CALLE;DE;MANUEL;MANUEL;11/01/1835;;V
00460100;1;CALLE;DE;MANUEL;MANUEL;29/09/1971;30/09/1992;H
00460150;1;CALLE;DE;MANUEL AGUILAR MUÑOZ;MANUEL AGUILAR MUÑOZ;30/03/1973;;V
00460200;1;CALLE;DE;MANUEL ALEIXANDRE;MANUEL ALEIXANDRE;01/01/1932;;V
00460300;1;CALLE;DE;MANUEL ALONSO;MANUEL ALONSO;01/01/1972;;V
00460500;1;CALLE;DE;MANUEL ARRANZ;MANUEL ARRANZ;28/05/1952;;V
00460500;2;CALLE;DE;DON EDUARDO;DON EDUARDO;27/05/1952;28/05/1952;V
00460600;1;PLAZA;DE;MANUEL BADIA;MANUEL BADÍA;01/01/1977;27/02/1990;H
00460700;2;CALLE;DEL;HAYEDO;HAYEDO;23/12/2004;22/10/2010;H
00460700;1;CALLE;DE;MANUEL BAENA;MANUEL BAENA;01/01/1969;23/12/2004;H
00460800;1;CALLE;DE;MANUEL BARTOLOME COSSIO;MANUEL BARTOLOMÉ COSSÍO;01/01/1986;;V
00460815;1;PLAZA;DE;MANUEL BECERRA;MANUEL BECERRA;25/01/1980;;V
00460815;2;PLAZA;DE;ROMA;ROMA;05/04/1961;25/01/1980;V
00460815;4;PLAZA;DE;MANUEL BECERRA;MANUEL BECERRA;16/10/1905;05/04/1961;V
00460815;3;PLAZA;DE LA;ALEGRIA;ALEGRÍA;01/01/1903;16/10/1905;V
00460825;1;CALLE;DE;MANUEL BENEDITO;MANUEL BENEDITO;04/09/1963;;V
00460825;2;CALLE;DE;MANUEL BENITO;MANUEL BENITO;03/09/1963;04/09/1963;V
00461000;1;CALLE;DE;MANUEL DE BOFARULL;MANUEL DE BOFARULL;14/06/1963;;V
00461100;1;CALLE;DE;MANUEL CALDEIRO;MANUEL CALDEIRO;25/03/1955;;V
00461200;1;CALLE;DE;MANUEL CANALES;MANUEL CANALES;01/01/1986;;V
00461300;1;CALLE;DE;MANUEL CANO;MANUEL CANO;01/01/1956;;V
00461400;1;CALLE;DE;MANUEL CARMONA;MANUEL CARMONA;02/03/1887;;V
00461400;2;CALLE;DE;DOS COMPAÑEROS;DOS COMPAÑEROS;01/03/1887;02/03/1887;V
00461500;1;CALLE;DE;MANUEL CARRION;MANUEL CARRIÓN;31/12/1985;01/01/1986;H
00461600;1;CALLE;DE;MANUEL CAVERO;MANUEL CAVERO;01/01/1953;;V
00461700;1;CALLE;DE;MANUEL CERRADA;MANUEL CERRADA;27/06/1941;01/01/1986;H
00461800;1;CALLE;DE;MANUEL COMIN;MANUEL COMÍN;01/01/1953;;V
00461800;2;CALLE;DE;POMPEYA;POMPEYA;31/12/1952;01/01/1953;V
00461900;1;CALLE;DE;MANUEL CORTINA;MANUEL CORTINA;06/10/1879;;V
00462100;1;CALLE;DE;MANUEL DOMINGUEZ;MANUEL DOMÍNGUEZ;28/05/1952;08/07/1953;H
00462200;2;CALLE;DE;MANUEL DOMINGUEZ;MANUEL DOMÍNGUEZ;01/01/1963;15/05/1991;H
00462300;1;PLAZA;DE;MANUEL ESCOBAR;MANUEL ESCOBAR;01/01/1976;;V
00462400;1;CALLE;DE;MANUEL ESPI;MANUEL ESPÍ;01/01/1967;15/05/1991;H
00462500;1;CALLE;DE;MANUEL DE FALLA;MANUEL DE FALLA;14/01/1949;;V
00462600;1;CALLE;DE;MANUEL FERNANDEZ CABALLERO;MANUEL FERNÁNDEZ CABALLERO;08/05/1918;;V
00462700;1;CALLE;DE;MANUEL FERNANDEZ Y GONZALEZ;MANUEL FERNÁNDEZ Y GONZÁLEZ;13/05/1898;;V
00462700;2;CALLE;DE LA;VISITACION;VISITACIÓN;11/01/1835;13/05/1898;V
00462800;1;CALLE;DE;MANUEL FERRERO;MANUEL FERRERO;01/01/1949;;V
00462800;2;CALLE;DE;JOSE DE CASO;JOSÉ DE CASO;31/12/1948;01/01/1949;V
00462900;1;CALLE;DE;MANUEL FORNAS;MANUEL FORNAS;31/12/1981;01/01/1982;H
00463000;1;CALLE;DE;MANUEL GALINDO;MANUEL GALINDO;01/01/1949;;V
00463100;1;CALLE;DE;SALVADOR GRANES;SALVADOR GRANÉS;06/04/1984;;V
00463100;2;CALLE;DE;MANUEL GARCIA;MANUEL GARCÍA;26/03/1924;06/04/1984;V
00463200;1;CALLE;DE;MANUEL GARCIA;MANUEL GARCÍA;01/01/1949;;V
00463400;1;CALLE;DE;MANUEL GARCIA MINGUEZ;MANUEL GARCÍA MÍNGUEZ;31/12/1985;01/01/1986;H
00463500;1;CALLE;DE;MANUEL GARRIDO;MANUEL GARRIDO;20/02/1951;;V
00463600;1;CALLE;DE;MANUEL GASCON;MANUEL GASCÓN;01/01/1986;;V
00463650;1;PLAZA;DE;MANUEL GOMEZ-MORENO;MANUEL GÓMEZ-MORENO;28/05/1971;;V
00463700;1;CALLE;DE;MANUEL GONZALEZ;MANUEL GONZÁLEZ;31/12/1985;01/01/1986;H
00463800;1;CALLE;DE;MANUEL GONZALEZ LONGORIA;MANUEL GONZÁLEZ LONGORIA;01/01/1920;;V
00463800;2;CALLE;DE;MANUEL LONGORIA;MANUEL LONGORIA;01/01/1919;01/01/1920;V
00463850;1;RONDA;DE;MANUEL GRANERO;MANUEL GRANERO;06/04/1979;;V
00464100;1;CALLE;DE;MANUEL LABORDA;MANUEL LABORDA;02/07/1954;;V
00464200;1;CALLE;DE;MANUEL LACALLE;MANUEL LACALLE;01/01/1928;26/10/1989;H
00464300;2;CALLE;DE;JOSE URIOSTE;JOSÉ URIOSTE;21/03/1986;15/05/1991;H
00464300;1;CALLE;DE;MANUEL LAGUNA;MANUEL LAGUNA;20/03/1986;21/03/1986;H
00464400;1;CALLE;DE;MANUEL LAGUNA;MANUEL LAGUNA;01/01/1967;;V
00464600;1;CALLE;DE;MANUEL LAMELA;MANUEL LAMELA;01/01/1949;;V
00464600;2;CALLE;DE;LAMELA CEDRON;LAMELA CEDRÓN;31/12/1948;01/01/1949;V
00464700;1;CALLE;DE;MANUEL LINARES;MANUEL LINARES;01/01/1973;;V
00464800;1;CALLE;DE;MANUEL LUNA;MANUEL LUNA;01/01/1932;;V
00464900;1;CALLE;DE;MANUEL MARAÑON;MANUEL MARAÑÓN;01/01/1953;;V
00465000;1;CALLE;DE;MANUEL MARCHAMALO;MANUEL MARCHAMALO;01/01/1949;;V
00465050;3;CALLE;DE;MANUEL MARIA ARRILLAGA;MANUEL MARÍA ARRILLAGA;31/01/1979;;V
00465100;1;CALLE;DE;MANUEL MARIA IGLESIAS;MANUEL MARÍA IGLESIAS;01/01/1986;;V
00465200;1;CALLE;DE;MANUEL MAROTO;MANUEL MAROTO;22/07/1949;;V
00465300;1;PLAZA;DE;MANUEL MATEO;MANUEL MATEO;24/06/1954;;V
00465400;1;CALLE;DE;MANUEL MEJIAS RAPELA;MANUEL MEJÍAS RAPELA;01/01/1963;01/09/1981;H
00465500;1;CALLE;DE;MANUEL MENENDEZ;MANUEL MENÉNDEZ;12/02/1962;12/04/1991;H
00465600;1;CALLE;DE;MANUEL DE MIGUEL;MANUEL DE MIGUEL;20/03/1967;12/04/1991;H
00465700;1;CALLE;DE;MANUEL MONTILLA;MANUEL MONTILLA;01/01/1949;;V
00465700;2;CALLE;DEL;DOCTOR CEBRIAN;DOCTOR CEBRIÁN;31/12/1948;01/01/1949;V
00465800;1;CALLE;DE;MANUEL MUÑOZ;MANUEL MUÑOZ;03/11/1929;;V
00465900;1;CALLE;DE;MANUEL NIETO;MANUEL NIETO;01/01/1967;;V
00466000;1;CALLE;DE;MANUEL NOGUEIRO;MANUEL NOGUEIRO;01/01/1974;;V
00466100;1;CALLE;DE;MANUEL NOYA;MANUEL NOYA;02/07/1954;;V
00466300;1;CALLE;DE;MANUEL PARDIÑAS;MANUEL PARDIÑAS;31/12/1985;01/01/1986;H
00466400;1;CALLE;DE;MANUEL PAVIA;MANUEL PAVÍA;01/01/1969;;V
00466500;1;CALLE;DE;MANUEL PEREZ;MANUEL PÉREZ;31/12/1975;12/04/1991;H
00466600;1;CALLE;DE;MANUEL PRADILLO;MANUEL PRADILLO;01/01/1928;01/01/1986;H
00466700;1;CALLE;DE;MANUEL ROMERO;MANUEL ROMERO;31/12/1985;01/01/1986;H
00466750;1;CALLE;DE;MANUEL SANCHEZ;MANUEL SÁNCHEZ;31/12/1985;01/01/1986;H
00466800;1;CALLE;DE;MANUEL SARRION;MANUEL SARRIÓN;27/06/1941;;V
00466800;2;CALLE;DE;GABRIEL PRADAL;GABRIEL PRADAL;26/06/1941;27/06/1941;V
00467000;1;CALLE;DE;MANUEL SILVELA;MANUEL SILVELA;27/02/1895;;V
00467050;1;CALLE;DE;MANUEL TOVAR;MANUEL TOVAR;28/12/1973;;V
00467100;1;CALLE;DE;MANUEL URIBE;MANUEL URIBE;01/01/1953;;V
00467150;1;CALLE;DE;MANUEL VALDES;MANUEL VALDÉS;31/12/1985;01/01/1986;H
00467200;1;CALLE;DE;MANUEL DEL VALLE;MANUEL DEL VALLE;01/01/1986;;V
00467300;1;CALLE;DE;MANUEL VELEZ;MANUEL VÉLEZ;01/01/1969;;V
00467300;2;CALLEJON;DE;DON MANUEL VELEZ;DON MANUEL VÉLEZ;31/12/1968;01/01/1969;V
00467400;1;CALLE;DE;MANUEL VILLAR;MANUEL VILLAR;31/03/1981;01/04/1981;H
00467500;1;CALLE;DE;MANUEL VILLARTA;MANUEL VILLARTA;01/01/1954;;V
00467500;2;CALLE;DE;MANGA;MANGA;01/01/1929;01/01/1954;V
00467550;1;CALLE;DE;MANUEL ZANON;MANUEL ZANÓN;31/12/1985;01/01/1986;H
00467700;1;CALLE;DE;MANUELA MALASAÑA;MANUELA MALASAÑA;11/10/1961;;V
00467700;2;CALLE;;MALASAÑA;MALASAÑA;03/05/1869;11/10/1961;V
00467800;1;CALLE;DE;MANUELA MINGUEZ;MANUELA MÍNGUEZ;01/01/1971;;V
00467900;1;CALLE;DE;MANUELA RODRIGUEZ;MANUELA RODRÍGUEZ;01/01/1976;01/01/1995;H
00468000;1;CALLE;DE;MANUELA TORREGROSA;MANUELA TORREGROSA;14/12/1928;;V
00468000;2;CALLE;;TRANSVERSAL D;TRANSVERSAL D;07/08/1928;14/12/1928;V
00468000;3;CALLE;DE;MANUELA TORREGROSA;MANUELA TORREGROSA;27/06/1907;07/08/1928;V
00468100;1;CALLE;DE LA;MANZANA;MANZANA;11/01/1835;;V
00468200;1;CALLE;DEL;MANZANAR;MANZANAR;01/01/1981;;V
00468300;1;CALLE;DEL;MANZANARES;MANZANARES;20/03/1882;;V
00468400;1;AVENIDA;DEL;MANZANARES;MANZANARES;15/07/1960;;V
00468400;2;CALLE;DE;PRADO DE LOS ABADES;PRADO DE LOS ABADES;14/07/1960;15/07/1960;V
00468500;1;CALLE;DEL;MAÑO;MAÑO;01/01/1986;;V
00468600;1;CALLE;DE;MAQUEDA;MAQUEDA;30/06/1966;;V
00468700;1;CALLE;DE LOS;MAQUILEROS;MAQUILEROS;09/03/1962;;V
00468800;1;CALLE;DE LA;MAQUINA;MÁQUINA;01/01/1929;01/01/1986;H
00468850;1;CALLE;DEL;MAR OCEANA;MAR OCÉANA;29/03/1985;15/05/1991;H
00468900;1;CALLE;DE LA;MAQUINARIA;MAQUINARIA;09/03/1962;;V
00468902;1;CALLE;DEL;MAR AMARILLO;MAR AMARILLO;18/02/1953;;V
00468950;1;PLAZA;DEL;MAR;MAR;20/02/1965;;V
00469100;1;CALLE;DEL;MAR DE LAS ANTILLAS;MAR DE LAS ANTILLAS;18/02/1953;;V
00469200;1;CALLE;DEL;MAR DE ARAL;MAR DE ARAL;18/02/1953;;V
00469300;1;CALLE;DEL;MAR BALTICO;MAR BÁLTICO;18/02/1953;;V
00469300;2;CALLE;DEL;MEDIODIA;MEDIODÍA;17/02/1953;18/02/1953;V
00469400;1;CALLE;DEL;MAR DE BERING;MAR DE BERING;18/02/1953;;V
00469500;1;CALLE;DEL;MAR BLANCO;MAR BLANCO;31/10/1982;01/11/1982;H
00469600;1;CALLE;DEL;MAR CANTABRICO;MAR CANTÁBRICO;18/02/1953;;V
00469700;1;CALLE;DEL;MAR CASPIO;MAR CASPIO;18/02/1953;;V
00469800;1;CALLE;DEL;MAR DE CORAL;MAR DE CORAL;18/02/1953;;V
00469850;1;CALLE;DEL;MAR DE LAS HERAS;MAR DE LAS HERAS;31/12/1985;01/01/1986;H
00469900;1;CALLE;DEL;MAR DEL JAPON;MAR DEL JAPÓN;18/02/1953;;V
00469900;2;CALLE;DE;RUIZ DE ALDA;RUIZ DE ALDA;17/02/1953;18/02/1953;V
00470000;1;CALLE;DEL;MAR DE KARA;MAR DE KARA;18/02/1953;;V
00470000;2;CALLE;DE;MADRID;MADRID;22/07/1949;18/02/1953;V
00470100;1;CALLE;DEL;MAR MEDITERRANEO;MAR MEDITERRÁNEO;18/02/1953;;V
00470150;1;CALLE;DEL;MAR MENOR;MAR MENOR;30/09/1970;;V
00470200;1;CALLE;DEL;MAR NEGRO;MAR NEGRO;18/02/1953;;V
00470300;1;CALLE;DEL;MAR DE OMAN;MAR DE OMÁN;18/02/1953;;V
00470400;1;CALLE;DEL;MAR DE ORAN;MAR DE ORÁN;31/12/1985;01/01/1986;H
00470500;1;PLAZA;DE;MAR DEL PLATA;MAR DEL PLATA;18/02/1953;;V
00470500;2;PLAZA;DE;CALVO SOTELO;CALVO SOTELO;17/02/1953;18/02/1953;V
00470600;1;CALLE;DEL;MAR DE LA SONDA;MAR DE LA SONDA;18/02/1953;;V
00470600;2;CALLE;DE LA;LECHUGA;LECHUGA;17/02/1953;18/02/1953;V
00470700;1;CALLE;DEL;MARABU;MARABÚ;14/07/1950;01/01/1998;H
00470700;2;CALLE;;PRINCIPAL;PRINCIPAL;13/07/1950;14/07/1950;H
00470750;1;CALLE;DE;MARACENA;MARACENA;07/05/1984;;V
00470800;1;CALLE;DE;MARANCHON;MARANCHÓN;23/11/1956;01/01/1999;H
00470900;1;CALLE;DE;LA MARAÑOSA;LA MARAÑOSA;14/10/1953;;V
00471000;2;CALLE;DE LA;MARATON;MARATÓN;14/07/1950;;V
00471100;2;CALLE;DE;MARBELLA;MARBELLA;29/11/1967;;V
00471100;1;CALLE;DEL;CERRO MINGUETE;CERRO MINGUETE;04/04/1956;29/11/1967;V
00471200;1;CALLE;DE;MARCELIANO SANTA MARIA;MARCELIANO SANTA MARÍA;24/06/1953;;V
00471300;1;CALLE;DE;MARCELINA;MARCELINA;01/01/1971;;V
00471350;1;CALLE;DE;MARCELINA ARANGUREN;MARCELINA ARANGUREN;31/12/1985;01/01/1986;H
00471400;1;CALLE;DE;MARCELINO ALVAREZ;MARCELINO ÁLVAREZ;10/11/1950;;V
00471600;1;CALLE;DE;MARCELINO CASTILLO;MARCELINO CASTILLO;01/01/1969;;V
00471800;1;CALLE;DE;MARCELINO ROA VAZQUEZ;MARCELINO ROA VÁZQUEZ;01/01/1956;;V
00471800;2;CALLE;DE;EGUIA;EGUÍA;01/01/1947;01/01/1956;V
00471900;1;CALLE;DE;MARCELO LABERNIA;MARCELO LABERNIA;31/12/1985;01/01/1986;H
00472000;1;CALLE;DE;MARCELO USERA;MARCELO USERA;27/07/1944;;V
00472000;2;CALLE;DE;FRANCISCO PUIG;FRANCISCO PUIG;09/10/1931;27/07/1944;V
00472000;3;CALLE;DE;FRANCISCO MORA;FRANCISCO MORA;08/10/1931;09/10/1931;V
00472100;1;CALLE;DE;MARCENADO;MARCENADO;02/03/1887;;V
00472100;2;CALLE;DE;SUBIELA;SUBIELA;01/03/1887;02/03/1887;V
00472150;1;CALLE;DE;MARCHAMALO;MARCHAMALO;29/09/1972;;V
00472200;1;CALLE;DE;MARCIAL;MARCIAL;31/12/1985;01/01/1986;H
00472300;1;GLORIETA;DE;MARCIAL DE LUCAS;MARCIAL DE LUCAS;31/12/1985;01/01/1986;H
00472400;1;CALLE;DE;MARCONI;MARCONI;01/01/1971;18/01/1990;H
00472500;2;CALLE;DE;MARCOS DE ORUETA;MARCOS DE ORUETA;29/07/1960;;V
00472600;1;CALLE;DE;MARCUDOS;MARCUDOS;14/03/1954;;V
00472700;1;PASAJE;DE;MARCUDOS;MARCUDOS;28/07/1955;;V
00472800;1;CALLE;DE;MARGARITA LUGO;MARGARITA LUGO;01/01/1986;23/05/2003;H
00472900;1;CALLE;DE LAS;MARGARITAS;MARGARITAS;11/10/1875;;V
00473050;1;PLAZUELA;DE;MARI LUZ;MARI LUZ;31/10/1985;;V
00473100;1;CALLE;DE;MARI-PEPA;MARI-PEPA;01/01/1983;01/01/1985;H
00473200;1;CALLE;DE;MARIA ALONSO;MARÍA ALONSO;20/10/1951;;V
00473300;1;CALLE;DE;MARIA DE LOS ANGELES;MARÍA DE LOS ÁNGELES;31/12/1981;01/01/1982;H
00473400;1;CALLE;DE;MARIA ANTONIA;MARÍA ANTONIA;02/07/1954;;V
00473500;2;CALLE;DE;MARIA AUXILIADORA;MARÍA AUXILIADORA;14/07/1950;;V
00473500;3;CALLE;DE LA;DEHESA DE LA VILLA;DEHESA DE LA VILLA;30/12/1944;14/07/1950;V
00473600;1;CALLE;DE;MARIA BLANCO;MARÍA BLANCO;01/01/1986;;V
00473700;1;CALLE;DE;MARIA BOSCH;MARÍA BOSCH;22/12/1950;;V
00473900;1;CALLE;DE;MARIA DEL CARMEN;MARÍA DEL CARMEN;06/07/1934;;V
00473900;2;CALLE;DE;CARMEN DE BURGOS;CARMEN DE BURGOS;01/01/1934;06/07/1934;V
00473900;3;CALLE;DE;ESPAÑA;ESPAÑA;01/01/1932;01/01/1934;V
00474000;1;CALLE;DE;MARIA DEL CARMEN DIAZ;MARÍA DEL CARMEN DÍAZ;31/12/1972;12/04/1991;H
00474000;2;CALLE;DE;MARIA DEL CARMEN DIEZ;MARÍA DEL CARMEN DIEZ;30/12/1972;31/12/1972;H
00474001;1;TRAVESIA;DE;MARIA DEL CARMEN DIAZ;MARÍA DEL CARMEN DÍAZ;31/12/1985;01/01/1986;H
00474100;1;CALLE;DE;MARIA DIAZ;MARÍA DÍAZ;31/01/1984;01/02/1984;H
00474400;1;CALLE;DE;MARIA DOMINGO;MARÍA DOMINGO;01/01/1982;;V
00474500;1;CALLE;DE;MARIA ENCINAS;MARÍA ENCINAS;01/01/1929;;V
00474600;1;CALLE;DE;MARIA ESTELA;MARÍA ESTELA;31/12/1985;01/01/1986;H
00474700;1;PLAZA;DE;MARIA ESTELA;MARÍA ESTELA;31/12/1985;01/01/1986;H
00474800;1;CALLE;DE;MARIA FRANCISCA;MARÍA FRANCISCA;01/01/1949;;V
00474900;1;CALLE;DE;MARIA DE LA GLORIA;MARÍA DE LA GLORIA;31/12/1985;01/01/1986;H
00475000;2;CALLE;DE;MARIA GUERRERO;MARÍA GUERRERO;01/01/1922;;V
00475000;1;CALLE;DE LA;VICTORIA;VICTORIA;31/12/1921;01/01/1922;V
00475100;1;PLAZA;DE;MARIA GUERRERO;MARÍA GUERRERO;04/05/1922;;V
00475200;1;CALLE;DE;MARIA GUILHOU;MARÍA GUILHOU;01/01/1949;;V
00475300;1;CALLE;DE;MARIA DE GUZMAN;MARÍA DE GUZMÁN;21/07/1880;;V
00475350;1;CALLE;DE;MARIA HOGARES;MARÍA HOGARES;31/12/1985;01/01/1986;H
00475400;1;CALLE;DE;MARIA IGNACIA;MARÍA IGNACIA;01/01/1931;;V
00475500;1;CALLE;DE;MARIA ISABEL;MARÍA ISABEL;01/01/1932;;V
00475550;2;CALLE;DE;MARIA ISABEL NAVARRO;MARÍA ISABEL NAVARRO;24/07/1970;;V
00475550;1;CALLE;DE;CONSUELO LORENZO;CONSUELO LORENZO;23/07/1970;24/07/1970;V
00475600;1;CALLE;DE;MARIA ISIDRA;MARÍA ISIDRA;01/01/1986;;V
00475700;1;TRAVESIA;DE;MARIA ISIDRA;MARÍA ISIDRA;01/01/1981;01/01/2008;H
00475800;1;CALLE;DE;MARIA JENARA;MARÍA JENARA;01/01/1973;;V
00475900;1;CALLE;DE;MARIA JESUS;MARÍA JESÚS;01/01/1974;;V
00476000;1;CALLE;DE;MARIA JIMENEZ;MARÍA JIMÉNEZ;01/01/1979;01/01/1999;H
00476100;1;CALLE;DE;MARIA JOSEFA;MARÍA JOSÉFA;01/01/1986;;V
00476200;1;CALLE;DE;MARIA JUANA;MARÍA JUANA;01/01/1971;;V
00476300;1;TRAVESIA;DE;MARIA JUANA;MARÍA JUANA;01/01/1986;;V
00476400;1;CALLE;DE;MARIA JULIA;MARÍA JULIA;31/12/1985;01/01/1986;H
00476600;1;CALLE;DE;MARIA LOMBILLO;MARÍA LOMBILLO;01/01/1986;;V
00476700;1;CALLE;DE;MARIA LUISA;MARÍA LUISA;01/01/1949;;V
00476800;2;CALLE;DE;TOMAS MEABE;TOMÁS MEABE;27/09/1985;;V
00476800;1;CALLE;DE;MARIA MAGDALENA;MARÍA MAGDALENA;09/11/1917;27/09/1985;V
00477000;1;CALLE;DE;MARIA MALIBRAN;MARÍA MALIBRÁN;16/06/1933;;V
00477100;1;CALLE;DE;MARIA MARTINEZ;MARÍA MARTÍNEZ;01/01/1986;;V
00477200;1;CALLE;DE;MARIA MARTINEZ OVIOL;MARÍA MARTÍNEZ OVIOL;01/01/1969;;V
00477300;1;CALLE;DE;MARIA DE MOLINA;MARÍA DE MOLINA;01/01/1916;;V
00477300;2;CALLE;DE;DOÑA MARIA DE MOLINA;DOÑA MARÍA DE MOLINA;21/07/1880;01/01/1916;V
00477400;1;CALLE;DE;MARIA DE LAS NIEVES LOZANO;MARÍA DE LAS NIEVES LOZANO;01/01/1970;01/01/2007;H
00477500;1;CALLE;DE;MARIA NISTAL;MARÍA NISTAL;01/01/1968;;V
00477600;1;CALLE;DE;MARIA ODIAGA;MARÍA ODIAGA;09/01/1948;;V
00477700;1;CALLE;DE;MARIA ORCASITAS;MARÍA ORCASITAS;31/12/1985;01/01/1986;H
00477800;1;CALLE;DE;MARIA ORUE;MARÍA ORÚE;01/01/1986;;V
00477900;1;CALLE;DE;MARIA PANES;MARÍA PANÉS;01/01/1934;;V
00477975;1;CALLE;DE;MARIA DE PAREDES;MARÍA DE PAREDES;31/12/1985;01/01/1986;H
00478000;1;CALLE;DE;MARIA PAZ;MARÍA PAZ;01/01/1986;18/01/1990;H
00478200;1;CALLE;DE;MARIA PAZ UNCITI;MARÍA PAZ UNCITI;01/01/1968;;V
00478300;1;CALLE;DE;MARIA PEDRAZA;MARÍA PEDRAZA;01/01/1931;;V
00478400;1;CALLE;DE;MARIA PEREZ;MARÍA PÉREZ;01/01/1986;15/05/1991;H
00478500;1;CALLE;DE;MARIA PEREZ MEDEL;MARÍA PÉREZ MEDEL;01/01/1986;;V
